section,title,url,content
,,,"◇ 이현웅: 작품 얘기는 이 정도에서 하고, 작품이 방영되기 앞서 말해주시기도 하셨지만, 신생 채널에 대해 말씀해주셨습니다. ENA라는 채널인데, 예전에는 주요 채널이라고 할까요. 그 채널권에 없고 하면 많이들 안 보곤 했는데요. 이제는 어떤 채널이든 재밌으면 본다라는 것을 증명한 것 같아요. "
,,,"◆ 박혜은: 예, 맞습니다. 신생 채널이라고 해도 잘 만든 컨텐츠 하나 있으면 반드시 사람들의 주목을 끌 수 있다, 라는 것을 우영우라는 드라마로 증명을 했구요. 또 하나는 신생 채널에서만 진행을 한 게 아니라 글로벌 OTT에서 함께 방영이 되면서 그 구독자들이 조금 더 편안하게 이 작품을 볼 수 있고 챙겨보고 나서 조금 더 빨리 보고 싶은 분들은 본방 채널로 가서 보는. 어떻게 보면 순환구조가 이뤄지고 있다는 생각이 들어요. "
,,,"◇ 이현웅: 원래는 신생 채널이 아니라 지상파 채널로 갈 뻔했다. 그런데 또 팬들의 이야기가, 만약 그랬으면 지금의 감동은 없었을 것이다. 이런 얘기가 나오더라구요. 지상파는 PPL의 영향을 많이 받게 됩니까? "
,,,"◆ 박혜은: 사실 PPL이 없어 청정한 드라마라고 호평받는 이유도 있는 것 같아요. 지상파 드라마 같은 경우는 제작 시스템이 조금 다른 편이기도 하고요. 또 모든 드라마가 그런 것은 아니지만 이렇게 이번 신생 채널 ENA에서 우영우를 만들 때에는 KT 지니 스튜디오에서 작품에 집중하라고 제작비를 크게 제작지원 해준 것으로 알고 있습니다. 그렇다보니 조금 더 자유롭게 이 드라마의 이야기를 만드는 데에만 집중할 수 있는 것 같은데. 사실 시청자들이 이렇게 중요하게 생각한다면, 공중파 드라마에서도 제작방식에 대해서 조금 더 고민할 필요가 있지 않나라고 생각이 들더라구요. "
,,,◇ 이현웅: 약간의 과제도 주어지는 것 같고요. 이번에 우영우를 제작한 곳이랑 티빙이 합병한다는 소식도 들었습니다. 
,,,"◆ 박혜은: 네, 맞습니다. 티빙과 시즌이 합병을 했습니다. 우리나라에서 큰 두 개의 OTT 플랫폼이 합병을 한 거구요. 티빙과 시즌이 합병을 하면서 단순합산 월간활성 이용자, 그러니까 소위 구독자 수가 560만명에 이르는 국내의 큰 OTT 서비스가 새로 출범한 셈이 되는 거예요. 이 두 회사의 합병이 지금 당장 몸집을 키우는 것에서 그치면 안 되고 앞으로 새로운 컨텐츠를 만드는 데 조금 더 시너지가 나야될 것으로 보고 있거든요. 사실 해외 글로벌 OTT와 경쟁을 하느라고 국내 OTT 회사들이 굉장히 여러 가지 출혈들이 있었던 건 사실이에요. 그런데 규모가 빠르게 성장하지는 못하고 있었거든요. 그래서 자사 플랫폼을 자체적으로 키우는 것보다 마음이 맞고, 시너지가 날 만한 회사들이 이렇게 합병하는 사례들은 앞으로도 조금씩 이슈가 나오지 않을까 생각을 하고 있습니다. "
,,,◇ 이현웅: 올여름 주목할만한 OTT 신작 있으면 함께 소개해주세요. 
,,,"◆ 박혜은: 덥고 습한 여름이잖아요. 제가 완전히 더위를 잊을 수 있는 인도영화 한 편 소개해드리려구요. 넷플릭스에 'RRR'입니다. 이런 제목의 영화가 있는데요. 일단 영화를 시작하면 이게 어디로 갈까? 하는 궁금증이 생길 거예요. 정말 괴력을 가진 두 남자가 우정을 맺게 되고 운명적으로 결투할 수밖에 없는 치닫는 과정을 세 시간 동안 보여 주는데요. 세 시간이 이렇게 빨리 갈 거라고는 예상을 못 했습니다. 그리고 춤과 노래가 안 나오면 인도 영화가 아니잖아요. 평소 인도영화가 한국 관객이 보시기에는 낯설고 어색할 수 있지만 이번에는 같이 엉덩이를 들썩거릴 수 있을 거라고 장담합니다. 인도에서 우리나라 돈으로 910억 원 정도의 엄청난 제작비로 만든 블록버스터구요. 전세계 극장에서 1800억 원에서 1900억 원의 돈을 벌어들인 것으로 추정됩니다. 문화권 아무 상관없이 이 영화는 빠져들 수 있다는, 반증이 될 것 같구요. 이 작품이 영국식민시대를 배경으로 만들어진 영화거든요. 식민 시대를 겪었다는 동질감이 엄청난 공감으로 이어지구요. 이 영화 보시고 나서 요즘 인도영화 뭐 있지? 라고 찾아보게 될 거라는 생각도 들었습니다. "
,,,◇ 이현웅: 편집장 님이 강력 추천하시는 경우는 이례적이라 상당히 호기심이 가네요. 말씀 들어보니까 예고편을 본 것 같은데 어떤 남성이 사자나 호랑이랑 싸우지 않나요? 
,,,"◆ 박혜은: 네, 어떤 남성이 맨손으로 호랑이를 잡는 내용이에요. 도대체 무슨 영화를 보라는 거야? 라고 생각하실 수 있는데요. 저는 이런 드라마틱한 스타일을 궁극으로 몰아붙이면 그 열기에 보는 사람들이 이렇게 납득될 수 있구나. 라는 생각이 들었구요. 제가 다른 나라 영화를 보면서 뜨거운 감정이 들었던 것도 처음인 것 같고. 하나만 더 팁을 드리자면 해외에 여러 뉴스 매체들이 있잖아요. 인디와이어라는 영화 미디어가 있는데 거기에서 백 점을 받은 영화입니다. "
,,,◇ 이현웅: 오늘 추천을 들으니까 주말을 통해 봐야겠다는 생각이 듭니다. 여기까지 듣겠습니다. 감사합니다. 지금까지 박혜은 편집장님이었습니다. 
,,,YTN 이은지 (yinzhi@ytnradio.kr)
,,,[저작권자(c) YTN 무단전재 및 재배포 금지]
,,,
,,,"더불어민주당 8·28 전당대회의 전선(戰線)이 뚜렷해지고 있다. 대부분의 출마선언이 마무리된 가운데, 유력 당권주자인 이재명 의원을 중심으로 전선이 형성되는 모양새다."
,,,
,,,18일 정치권에 따르면 전날 당권 도전을 공식화한 이재명 의원을 향해 '97 그룹(90년대 학번·70년대생)'과 친문(친문재인)계 당권주자들은 일제히 십자포화를 퍼부었다.
,,,
,,,"강병원 민주당 의원은 SNS를 통해 ""이재명은 있고 국민은 없다""며 ""'나의 정치적 미래'에 관한 염려는 있지만 민주당의 정치적 미래에 관한 숙고는 없다""고 비판했다."
,,,
,,,"아울러 ""이재명 의원의 당대표 출마는 그저 '절대반지'에 대한 갈망일 뿐""이라며 ""패배의 가장 큰 책임이 본인에게 있다고 했는데 고작 이뿐이냐""고 일침을 가했다."
,,,
,,,"박용진 의원도 ""이재명 의원의 당대표 출마를 환영한다""면서도 ""이기는 민주당의 적임자가 과연 누구인지 당원과 국민 앞에 토론을 통해 우열을 가려보자""고 각을 세웠다."
,,,
,,,"또 앞서 복수의 뉴스통신사와의 인터뷰에서는 ""다가오는 전쟁에서 승리를 만들 사령관을 뽑아야지, 지난 두 번의 선거에서 패배한 장수를 다시 쓸 것은 아니다""며 ""박용진은 승리의 광장으로 가는 '민주당이 이기는 길'이며, 이재명 의원은 민주당이 또다른 패배로 가는 막다른 골목""이라고 규정했다."
,,,
,,,"전날 이재명 의원 출마선언으로부터 정확히 한 시간 뒤에 같은 장소에서 '맞불' 출마선언을 한 5선 중진 설훈 의원도 이 의원을 정조준해 ""대선과 지방선거에서 연이어 참패했지만 반성도 혁신도 하지 않은 채 책임회피만 하고 있다""고 질타했다."
,,,
,,,최고위원 후보 중에서는 문재인정권 청와대에서 각각 국민소통수석과 대변인을 지냈던 윤영찬·고민정 의원과 호남 대표로 도전장을 낸 송갑석 의원 등이 이재명 의원을 향한 비판적 의식을 간접적으로 드러낸 바 있다.
,,,
,,,"친문이자 이낙연 전 대표의 동아일보 후배로 친낙(친이낙연)계로 분류되는 윤영찬 의원은 지난 12일 출마선언에서 ""당내 다양성을 존중하고 견제와 균형의 원리가 작동돼야 한다""며 ""다른 당원을 향해 멸칭을 부르며 조롱하는 이는 민주당원이 아니다""고 말했다."
,,,
,,,"고민정 의원도 같은날 ""민주당은 나만이 고칠 수 있다는 독선적 사고로는 공감을 얻을 수도 없을 뿐만 아니라 서로에 대한 상처만 깊어질 뿐""이라며 ""민주당은 누군가의 당이 아니라 우리의 민주당이며 자랑스런 나의 민주당이어야 한다""고 밝혔다."
,,,
,,,"호남을 대표해 최고위원 출사표를 낸 송갑석 의원은 출마선언 직후 취재진과의 문답 과정에서 ""동일한 생각과 동일한 출신 일색으로 지도부가 구성되는 것은 위험하다""며 ""역동성과 활력, 처절한 자기반성이 동반되는 전당대회가 될지 우려가 있다""고 친명(친이재명)계를 향한 견제구를 던졌다."
,,,"친명, 李 출마 배석…'러닝메이트' 자처서영교 ""이재명 총괄상황실장 했었다""박찬대 ""李와 함께 승리의 당 만들터""'처럼회'도 李에 노골적인 '들러붙기'"
,,,반대로 친명계와 당내 사조직 '처럼회' 소속 강경파 초선 의원들은 공공연히 이재명 의원 밑으로 줄을 서며 '어대명(어차피 당대표는 이재명)'을 외치는 대조적인 모습을 보이고 있다.
,,,
,,,최고위원에 출마한 서영교·박찬대·양이원영 의원은 전날 이재명 의원의 당대표 출마선언 기자회견 현장에 아예 배석했다.
,,,
,,,"서영교 의원은 이날 YTN라디오 '뉴스킹'에 출연해 ""이재명 (대선)후보의 총괄상황실장을 했다""며 ""내가 출마선언을 10일 경에 했고 이재명 후보는 17일에 했는데 이 후보의 출마선언문이 나와 비슷하다고 하니 내 것을 참조하지 않았을까 농담 삼아 말씀드려본다""고 유사성을 부각했다."
,,,
,,,"박찬대 의원은 지난 14일 출마선언에서 ""이재명과 함께 승리하는 통합의 민주당을 만들겠다""고 천명했다. 선언 직후 기자들과의 문답 과정에서 이 의원의 '러닝메이트'냐는 질문이 나오자 ""그렇게 (이재명 의원과 러닝메이트라고) 생각한다""며 부인하지 않았다."
,,,
,,,한동훈 법무부 장관 인사청문회에서의 '헛발질' 등으로 6·1 지방선거 참패를 불러오고 당내에서 '해체하라'는 뭇매를 맞았던 당내 사조직 '처럼회' 소속 강경파 초선 의원들이 이재명 의원에게 들러붙는 것은 이 의원에게 가세(加勢)라기보다는 오히려 '마이너스 요소'라는 관측이다.
,,,
,,,"'처럼회' 소속 이수진 의원은 이재명 의원의 출마선언에 ""환영한다""며 ""함께 하겠다""고 했다. 역시 '처럼회' 소속인 장경태 의원도 ""이재명 의원은 노무현 전 대통령의 개혁 의지를 이어갈 선명하고 정확한 비전을 보여주고 있다""며 ""강한 당대표와 혁신 최고위원이 민주당 혁신을 성공적으로 이끌어나갈 수 있도록 함께 해달라""고 주장했다."
,,,"Copyrights ⓒ (주)데일리안, 무단 전재-재배포 금지"
,,,
,,,■ 방송 : YTN 라디오 FM 94.5 (13:00~14:00) 
,,,■ 진행 : 김우성 앵커 
,,,■ 방송일 : 2022년 7월 18일 (월요일) 
,,,■ 대담 : 박수현 전 청와대 국민소통수석 
,,,* 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송으로 확인하시기 바랍니다. 
,,,"[이앤피] 박수현""文 정부라고 100%완벽했겠나? 尹 정부 태도가 문제"" "
,,,"◇ 김우성 앵커(이하 김우성)> 윤석열 정부 취임 초인데요. 지지율이 무척 많이 하락하고 있습니다. 여러 가지 악재들이 많은데 그에 대한 반대급부일까요. 지금 탈북 어민 사건을 두고서 강제 북송에 대한 여러 가지 진실 규명이 필요하다, 공방을 벌이고 있습니다. 또 야당은 대통령실의 사적 채용이라든지 여러 관계에 대한 의혹들에 대해서 조사가 필요하다. 이렇게 대립하고 있습니다. 대통령실이 이례적으로 여러 가지 브리핑을 열기도 하는데요. 청와대에서 국민소통수석으로 일하셨던 박수현 전 수석 연결해서 이야기 들어보도록 하겠습니다. 수석님 안녕하십니까? "
,,,◆ 박수현 전 청와대 국민소통수석(이하 박수현)> 예 안녕하세요. 박수현입니다. 
,,,"◇ 김우성> 먼저 우리 국민들한테는 또 북한 문제, 이러면 좀 민감한 부분이 있기는 합니다만, 귀순 어민 북송 사건 관련해서 전직 정보 수장 박지원, 서훈 전 국정원장에게 출국금지 조치를 내렸습니다. 이건 어떤 조치라고 이해를 하면 될까요? "
,,,"◆ 박수현> 우선 내용을 말씀드리기 전에요. 지금 질문의 과정이나 그리고 언론의 보도, 또 야당의 주장에 의한 것이겠습니다만 명칭을 '탈북 어민', '귀순 어민' 이렇게 말씀을 하고 계시잖아요. 그런데 적어도 이 문제는 북송을 결정했던 정부의 입장이나 그리고 지금 더불어민주당의 입장에서는 '탈북 어민', '귀순 어민'의 용어에 동의하지 않습니다. 이것은 살인범죄를 저지른 흉악범이라는 판단 하에 북한으로 추방한 것 아니겠습니까? 그렇기 때문에 이것은 정확하게 제 입장에서는 귀순어민, 탈북어민 북송 사건이 아니라 '살인 흉악범죄 북한 주민 추방 사건'으로 명칭을 정확하게 규정해야 한다고 생각합니다. 그다음에 지금 국민들께서 새 정부에 거는 기대가 크실 겁니다. 더구나 공정과 정의, 상식을 내세우고 대통령에 당선이 되셨기 때문에, 문재인 정부에서 좀 그런 부분에 부족한 점이 있었다면 그런 것은 더 발전시켜 주겠지라고 하는 기대 때문에 윤석열 대통령을 선택한 것 아니겠습니까? 그리고 현재 상황을 보면 어떤 국제적인 외부 환경에서 비롯된 것이기는 하지만 고유가, 고물가, 고금리, 고환율. 이런 경제 위기이고 이것이 장기화될 것이라고 하는 우려와 국민 불안이 있습니다. 이런 과정에서 국민은 새 정부가 이런 경제 위기를 잘 돌파해 주고 국민에게 안심과 희망을 줄 것이다라고 하는 기대를 하지 않겠습니까? 그런데 이런 시기에 뜬금없이 갑자기 전 정부의 이런 어떤 안보 이슈를 파헤치고 경제 위기를 극복할 어떤 능력과 비전을 좀 보여주지 못하는 것 아니냐라고 하는 이러한 상황들이 맞물려 있어서 지지율도 떨어지고 이런 것인데요. 이런 와중에 이런 것들을 자꾸 벌인다는 것이 국민들로서는 좀 의아할 것입니다. "
,,,"◇ 김우성> 박수현 수석께서 말씀하신 부분은 또 박수현 전 수석의 지난 청와대 입장과 저희가 맞춰서 명칭을 바꿔서 질문드리겠습니다. 살인 흉악범죄 북한 주민 추방 사건의 출국금지 조치라든지, 지금 최영범 홍보수석 같은 경우는 조사에 협조하라, 야당이나 전 정부는. 이런 표현까지 썼거든요. 조사, 출국 금지 이런 건 사실 뭔가 검찰이나 수사기관의 움직임이 있을 것이다라고 이렇게 봐야 됩니까? 어떻게 보십니까. "
,,,"◆ 박수현> 그러니까 이런 것이 새 정부가 방금 말씀드린 대로 당면한 경제 위기를 극복하고 그러한 일들에 집중을 해야 되는데, 그것과는 동떨어진 전 정부 이런 이슈를 파헤치고 있지 않습니까? 그러면서도 이것이 마치 일사불란하게 정해진 시나리오와 각본처럼 움직이고 있는 것이에요. 통일부가 이 흉악범죄 북한 주민 추방 사건에 대해서 북송은 잘못된 것이라고 뜬금없이 어떤 사실이 변하거나 추가된 것이 없었는데도 갑자기 입장을 180도 바꿔서 발표를 했는데, 그러면서 근거가 뭐냐라고 하니 지금 수사 중인 사항이므로 근거를 밝힐 수 없다라고 결론부터 이야기해 놓고 아무런 근거를 대지 않고 있죠. 그리고 바로 다음 날은 통일부가 또 나서서 판문점에서 발송되는 소위 사진 10장을 공개하면서 귀순 의사가 있었다라고 그렇게 또 언론 플레이를 합니다. 그리고 지금 나오는 것은 사진뿐만이 아니라 또 동영상도 있다. "
,,,◇ 김우성> 직원 개인 촬영이라고 합니다. 
,,,◆ 박수현> 어쨌든 그렇게 이야기를 하고 있는데 사진이든 동영상이든 그 사실의 변화를 이야기하는 것이 전혀 아니잖아요. 그러자 대통령실이 직접 나서서 이 문제는 '헌법과 법률을 위반한 반인도적 범죄 행위'라고 규정을 해버렸어요. 그런데 제가 청와대 대변인과 소통수석을 했지만 청와대는 이러한 일들이 있을 때 그렇게 쉽게 답변하는 위치가 아닙니다. 대통령실은. 이런 질문을 받으면 '지금의 대통령실은 현재 수사 중인 사항 또는 조사 중인 사항이라 대통령실에서 답변할 것이 없다. 지켜보자.' 이런 정도가 최선의 답변인 것이 상식입니다. 그런데 어떻게 사건의 규정을 반인도적 범죄라고 그렇게 규정하고 나설 수 있습니까? 이것은 바로 수사의 가이드라인을 제시한 것이라고 주장을 해도 할 말이 없는 것이고요. 
,,,◇ 김우성> 수사의 가이드라인을 준 것이다. 대통령실이 중립적 입장을 취하지 않았다. 이렇게 보시는 거죠? 
,,,"◆ 박수현> 바로 다음 날 그때부터 검찰이 아주 전격적인 압수수색, 출국금지 등 일련의 조치를 계속하고 있는 것이죠. 이것이 3, 4일 만에 다 이루어진 일입니다. 이렇게 역대급으로 이렇게 진행된 것이 없어요. 그러니까 이것은 어디서든가 종합적으로 컨트롤하고 지휘하는 잘 짜여진 각본과 시나리오에 의한 것인데, 그러나 제가 말씀드리고 싶은 것은 경제 위기를 걱정하는 국민들 입장에서 보면 뜬금없는 지금 번지수를 찾아도 한참 잘못 찾은 그러한 것이라는 주장을 하고 있는 것입니다. "
,,,◇ 김우성> 이 정도라면 정부 부처가 정권이 바뀌자마자 입장을 바꿨습니다. 해경도 그랬고요. 이 정도면 아까 말씀하신 조직적인 어딘가가 사실은 좀 추측이 될 수도 있을 것 같고요. 어디라고 보십니까? 
,,,"◆ 박수현> 이게 먼저 해경도 소위 서해 피살 공무원 사건, 이것을 완전히 그냥 아무런 근거도 없이 그냥 입장을 180도 바뀌었잖아요. 바뀐 것은 정권밖에 없습니다. 그런데 사실의 추가나 번복이 없이 그냥 말을 바꿔버렸어요. 이런 것들이 도대체 왜 있을까, 그래서 제가 어디선가 종합적으로 컨트롤을 하고 있다. 이렇게 보고 있는 것이고요. 해경은 그런 입장을 왜 바꿨느냐 그러니까 그 당시에 뭐라고 했습니까, 당연히 대통령실에 국가안보실의 지침과 이걸 받았을 것이라고 합리적 의심을 할 수밖에 없는데, 그것이 아니라고 했다가 바로 해경의 발표 전날 대통령실 국가안보실과 접촉한 사항이 드러났지 않습니까? 이런 것들이 전부 다 어디선가 잘 기획된 시나리오라고 하는 것을 그렇게 가리키고 있다라고 저는 그렇게 주장하는 것입니다. "
,,,"◇ 김우성> 네 알겠습니다. 다음 주제도 좀 저희가 집중해서 물어봐야 합니다. 대통령실 사적 채용, 권성동 의원이 어제 기자회견에서 '지난 정부에서도 채용 비리, 이런 거 말하지 마라. 별정직은 원래 다 이렇게 뽑는 거다. 왜 이렇게 프레임을 짜냐.' 이렇게 지금 강하게 반발했습니다. 어떻게 보세요? "
,,,"◆ 박수현> 우선 그 말씀 드리기 전에 짧게 한 말씀 더 드리고 싶은 것은 갑자기 이런 여러 가지에 대해서 흉악범죄를 저지른 북한 주민에 대해서 인권을 이야기하고 하는 거 좋습니다. 민주당은 그런 인권에 집중했던 역사가 있죠. 그런데 지금 그렇지 않은 지금 현재 여당에서 그 역사를 보면 우리 선량한 대한민국의 어민이 북한에 의해서 나포됐다가 돌아왔는데, 그런 어민들을 간첩으로 조작해서 당사자와 가족의 인권을 짓밟았던 흑역사를 기억해 보십시오. 그리고 얼마 전까지도 멀쩡한 서울시 공무원을 간첩으로 조작 했고 처벌받았지 않습니까? 4.19혁명이나 부마항쟁이나 5.18 민주화운동 과정에서 국민의 생명과 인권을 유린했던 흑역사를 가진 그러한 어떤 것들을 반성하지 않고 갑자기 이런 이야기를 하는 것에 대해서 어떤 국민이 납득을 하겠습니까. 그 말씀 드리고요. 그다음에 지금 말씀하신 사적 채용 이런 문제에 대해서 결과적으로 그 문제를 대하는 태도가 저는 국민 눈높이에서 벗어났다고 보는 건데요. 권성동 원내대표 겸 대표 직무대행께서 말씀하신 걸 보면 국민께서 정말 받아들이기 어려운, 국민의 눈높이에서 너무 벗어난 말씀을 하세요. 문재인 정부도 지적받은 적이 있어요. 그러나 그런 것이 있을 때 정말 저희가 국민의 눈높이, 그다음에 저희가 주장했던 공정과 정의와 상식에서 벗어난 적은 없는지 한번 돌아보겠습니다. 이렇게 말씀드리는 것이 국민께서 바라는 것 아닐까요? 그런데 그렇지 않고 무조건 민주당 정부 때도 또 그랬다고 그렇게 말씀하시고, 그러면서 9급, 7급 운운하시고, 최저임금 운운하시고, '강릉 촌놈이 서울에서 살겠냐' 운운하시고. 이런 것들이 바로 국민의 눈높이에서 한참 벗어난 일이다. 그리고 이것은 비록 국민의힘만 지적하는 것이 아니라 제가 소속된 민주당도 마찬가지입니다. 민주당도 대통령의 지지율이 떨어지는 것에 대해서 정말 비아냥거리는 듯한 그런 태도의 말을 하거나, 그다음에 벌써 탄핵 운운하는 이야기를 하거나, 이런 것에 대해서 민주당도 그렇게 하면 안 됩니다. 적어도 지적은 국민의힘이 윤석열 정부가 받고 있지만 그것은 국민들께서 국민의힘뿐만이 아니라 윤석열 정부뿐만 아니라 민주당을 비롯한 정치권 전체를 향해서 하시는 말씀이라고 민주당도 그렇게 받아들이고, 그런 말씀으로, 메시지로 함께 걱정하는 메시지를 내야지. 마치 기다렸다는 듯이 잘 됐다는 듯이 비아냥대는 듯한 태도와 그렇게 우리와 먼 남의 일이다. 이런 식으로 쉽게 얘기해서 '남의 불행이 나의 행복이다'라는 식으로 이런 식으로 민주당도 반응을 하면 안 된다고 저는 생각을 합니다. "
,,,"◇ 김우성> 뭔가 정치인들이 책임지는, 또 품격 있는 소통이 필요하고요. 실질적으로 국민 삶을 돌아보는 말이어야 한다는 지적이신데. 채용 문제는 사실 지금 청년 세대가 워낙에 취업도 힘들고 경제 위기도 다가오고 있지 않습니까? 이미 다가왔고요. 이런 상황입니다. 그래서 국민의힘도 계속 그런 문제 제기를 하는데, 앞서 말씀하셨던 발언, 권성동 원내대표는 문재인 대통령의 발언이라고 했는데 저희가 살펴보니까 청와대 관계자 부대변인 발언이었더라고요. 단골 디자이너 따님 채용에 대해서 '채용 특혜라는 말 자체가 잘못이다.'라고 얘기했는데 실제로 이런 부분이 논란이 될 수 있습니까? 아니면 별정직 채용이나 이런 부분들은 어느 정도 재량이 있는 건가요. "
,,,"◆ 박수현> 별정직 채용이나 이런 것들에 대해서 재량이 있지요. 그리고 당연히 그것은 많은 정상적인 검증 과정, 이런 것들을 정확하게 거쳐야 되는데 예를 들어서 지금 이번에 문제됐다는 현재의 채용 문제예요. 그런데 그 부친께서 지역의 선관위원이시라는 거잖아요. 선관위는 정치적 중립, 독립이 매우 생명처럼 여겨지는 곳인데, 그런 것도 별로 '아들과 아버지는 별개다'라는 식으로 이야기를 하고 계시단 말이에요. 그런데 적어도 그렇게 특별하게 채용을 할 수는 있지만, 검증 과정에서 그런 모든 문제는 정상적으로 걸러져야 된다는 뜻이에요. 그런데 그런 것들이 전혀 작동하지 않고 있는 것이고 또 그렇게 밝혀졌는데도 그것이 아무 문제 없다라는 식으로 이야기하는 것이 문제라는 것이죠. 문재인 정부라고 100% 그것이 완벽했겠습니까? 그러나 적어도 그런 노력을 했어야 되고, 그다음에 그런 문제가 밝혀졌으면 빨리 사과해야 되고 바로잡아야 되는데, 그것을 이상하게 국민 눈높이로는 도저히 이해가 안 되는 '아버지와 아들은 별개다'라고 하는 그런 이상한 논리로 국민께 말씀을 드리는 것. 그것이 잘못됐다는 것이죠. "
,,,"◇ 김우성> 채용 자체보다 채용에 대한 해명이나 태도가 더 문제다, 이렇게 보시는 거군요. "
,,,"◆ 박수현> 채용 과정에서의 검증이 좀 안 된 것, 너무 이상하다. 당연히 걸러졌어야 할 중대한 문제거든요. "
,,,"◇ 김우성> 네 알겠습니다. 지금 윤석열 대통령 국정수행 지지도 30% 초반대로 떨어지고 있습니다. KSIO가 tbs 의뢰로 15일, 16일 조사해서 18일 발표한 남녀 1천명 대상으로 한 평가인데, 32%가 긍정했고 63.7%가 부정, 잘 못하고 있다. 청와대 국민소통수석이셨지만 또 어떻게 보면 국정운영의 선배일 수 있는데요. 좀 조언을 해 주십시오. 이럴 때는 이렇게 소통하고 이렇게 얘기하라. "
,,,"◆ 박수현> 그럼요. 저희도 그렇게 지지율이 떨어질 때 걱정도 해봤고, '국민만 보고 열심히 하겠습니다.' 이렇게 답하는데요. 그 자체가 너무 신경을 쓰고 있다는 답변이죠. 그런데 문제는 왜 지지율이 떨어질까 그 본질을 잘 파악해야 한다고 생각하는데요. 지금 무슨 인사 문제나 이런 것들도 있을 수 있지만, 저는 이 지지율 하락의 가장 근본적 원인은 국민이 피부로 느끼고 있는 이 경제 위기를 윤석열 정부가 그렇게 국민처럼 위기를 못 느끼고 있고 그것에 대한 어떤 희망과 대비를, 능력을 보여주지 못하고 있는 것. 이런 것이 가장 근본적인 원인이라고 생각해요. 나머지 문제는 반성하고 빨리빨리 바로 잡아나가면 고칠 수 있거든요. 그런 것은 빨리 리스크를 없애고 지지율을 반등할 수 있다고 생각합니다. 그러나 가장 근본적인 것은 국민들께서 위기를 느끼는 경제 위기에 대한 극복 의지와 능력을 희망을 국민에게 함께 보여주고 있는 것. 경제 위기를 지금 우리가 공감하고 있다라고 그렇게 보여주는 것. 이것을 잘 하면 나머지 문제는 고쳐나가면 얼마든지 극복할 수 있다고 생각하는데, 이 문제를 대통령께서 또 정부 여당이 어떻게 바라보고 있는가, 경제 위기 문제를. 이 문제를 집중하는 것이 좋겠다라고 말씀을 드리고 싶습니다. "
,,,"◇ 김우성> 실질적인 국면의 경제 문제. 끝으로 짧게 하나만 여쭤보겠습니다. 도어스테핑이 좀 여러 가지 논란에 많이 올랐었는데, 오늘도 했습니다. 약식 질의응답을. 그런데 아주 짧게 법과 원칙에 대한 의미만 강조하면서 얘기를 끝냈거든요. 뭔가 변화가 있다고 봐야 될까요. 어떻게 보십니까. "
,,,"◆ 박수현> 글쎄요, 변화라기보다는 근본적인 변화는 도어스테핑하는 형식은 너무 훌륭하다고 저는 생각합니다. 다만 그 기자의 질문을 국민의 질문이라고 생각하고 내용과 답하는 태도를 정말 겸손하고 충실하게 하는 것, 그것이 바로 국민께 답하는 길이거든요. 그런데 그렇지 못하기 때문에 지적을 받는 것인데요. 오늘도 역시 하기는 했습니다만, 그야말로 도어를 스텝한 수준에 지나지 않더라고요. 그렇기 때문에 이 문제는 여러 번 말씀드리지만 대통령께서 또 대통령실이 이 문제는 형식은 훌륭하게 발전시켜 나가되, 내용과 태도를 잘 하시면 저는 이것으로 점수를 많이 따리라고 생각하는데 왜 그렇게 안 하시는지 모르겠어요. "
,,,"◇ 김우성> 여러 가지 또 조언의 말씀까지, 이야기 오늘 잘 들었습니다. 수석님 오늘 말씀 여기까지 듣겠습니다. "
,,,◆ 박수현> 네 감사합니다. 
,,,◇ 김우성> 청와대 전 국민소통수석이었습니다. 
,,,YTN 이은지 (yinzhi@ytnradio.kr)
,,,[저작권자(c) YTN 무단전재 및 재배포 금지]
,,,
,,,"(서울=뉴스1) 이밝음 기자,박기현 기자 = 국회 행정안전위원회 간사를 맡은 이만희 국민의힘 의원은 더불어민주당이 행안부 내 경찰국 신설을 반대하는 것을 두고 ""(민주당이) 제2의 광우병 사태를 획책하고 있다는 생각마저 들 지경""이라고 18일 비판했다."
,,,"이 의원은 이날 국회 소통관에서 기자회견을 열고 ""(민주당은) 탄핵 운운하면서 (행정안전부) 장관을 겁박하지 말라""며 이같이 밝혔다."
,,,"그는 ""(민주당은 경찰국) 도입 취지를 의도적으로 왜곡하면서 '과거 치안본부 부활이다', '경찰장악 기도다', 심지어는 '대국민 선전포고로 국민적 저항에 부딪힐 거다'라는 등 허위사실이나 다름없는 자극적인 선동을 해왔다""고 지적했다."
,,,"또 ""경찰의 수사권이 정권의 필요에 따라 남용된 정황이 속속 드러나고 있다""며 ""정치적 목적을 위해 국민께 진실을 숨기고 권력 기관들을 좌지우지하는 것이 민주당이 말하는 기관의 독립성과 중립성이냐""고 반문했다."
,,,"이 의원은 ""행안부 내 경찰국 신설은 과거 청와대가 비공식적으로 직접 경찰을 지휘·통제했던 음습한 밀실 행정에서 헌법과 법률에 따라 국민과 언론 그리고 국회가 감시할 수 있는 투명한 행정으로 정상화하자는 것""이라고 강조했다. "
,,,"그러면서 ""행안부는 경찰국의 업무 범위를 법에 정해진 장관의 권한 행사를 위한 보좌로 한정하고, 경찰 공무원으로 구성된 최소 인력의 조직을 구성할 계획""이라고 설명했다."
